word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462
諸惡莫作,3.0,2.5556329522698967e-05,4.0,1.189947277170974e-05,1.3656856750989227e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,3.858168803439388e-06,2.1698160719259578e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06
經卷,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
悔,196.0,0.0016696801954829994,511.0,0.0015201576465859196,0.00014952254889707972,288.0,0.0018060191358053328,-0.0001363389403223334,804.0,0.0021758833519738203,-0.0005062031564908209,397.0,0.0015316930149654366,0.0001379871805175627,93.0,0.0009861718457435218,0.0006835083497394776
對首心念法,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
覺者,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05,1.0,6.2708997771018505e-06,2.7804206253163447e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,11.0,4.243985683783326e-05,-8.364750807567963e-06,2.0,2.120799668265638e-05,1.2867109347608917e-05
喜捨,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,6.0,1.62379354624912e-05,-7.719158954924874e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
一品,10.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,9.0,9.543598507195372e-05,-1.0248219996290473e-05
尸,22.0,0.00018741308316645917,446.0,0.0013267912140456364,-0.0011393781308791772,172.0,0.0010785947616615186,-0.0008911816784950594,965.0,0.0026116012868840012,-0.002424188203717542,600.0,0.0023149012820636323,-0.0021274881988971733,104.0,0.0011028158274981321,-0.000915402744331673
三性,8.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05
有法,17.0,0.00014481920062862748,6.0,1.7849209157564608e-05,0.00012696999147106288,3.0,1.8812699331305554e-05,0.00012600650129732192,41.0,0.00011095922566035652,3.3859974968270955e-05,3.0,1.1574506410318166e-05,0.0001332446942183093,8.0,8.483198673062553e-05,5.998721389800195e-05
讀經,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,2.0,1.2541799554203704e-05,3.8570859491194245e-05,31.0,8.389599988953785e-05,-3.27833408441399e-05,2.0,7.716337606878775e-06,4.339632143851917e-05,1.0,1.060399834132819e-05,4.0508660704069755e-05
三懺,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
眾生,104.0,0.0008859527567868977,119.0,0.0003540093149583648,0.0005319434418285329,31.0,0.0001943978930901574,0.0006915548636967403,60.0,0.00016237935462491197,0.0007235734021619857,93.0,0.00035880969871986303,0.0005271430580670346,140.0,0.0014845597677859467,-0.000598607010999049
關,13.0,0.00011074409459836223,30.0,8.924604578782306e-05,2.1498048810539178e-05,4.0,2.5083599108407402e-05,8.566049548995483e-05,30.0,8.118967731245598e-05,2.955441728590625e-05,24.0,9.25960512825453e-05,1.8148043315816933e-05,11.0,0.00011664398175461008,-5.899887156247843e-06
自然得,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
果頭,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
人道,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,6.0,1.62379354624912e-05,-7.719158954924874e-06,2.0,7.716337606878775e-06,8.024389006875496e-07,2.0,2.120799668265638e-05,-1.2689220175090057e-05
衣界,31.0,0.0002640820717345561,14.0,4.164815470098409e-05,0.00022243391703357198,15.0,9.406349665652778e-05,0.0001700185750780283,2.0,5.412645154163732e-06,0.0002586694265803923,0.0,0.0,0.0002640820717345561,6.0,6.362399004796914e-05,0.00020045808168658695
分座,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
本初,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05
離車,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,22.0,0.00013795979509624074,-0.00012944101858867443,0.0,0.0,8.518776507566325e-06,37.0,0.00014275224572725734,-0.00013423346921969103,7.0,7.422798838929732e-05,-6.5709211881731e-05
涅槃經,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05
法類,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
越罪,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
金身,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
法食,7.0,5.963143555296427e-05,26.0,7.734657301611332e-05,-1.7715137463149047e-05,8.0,5.0167198216814804e-05,9.464237336149468e-06,2.0,5.412645154163732e-06,5.421879039880054e-05,30.0,0.00011574506410318162,-5.611362855021735e-05,0.0,0.0,5.963143555296427e-05
心極,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,5.0,5.301999170664096e-05,-4.450121519907464e-05
調伏,11.0,9.370654158322957e-05,34.0,0.0001011455185595328,-7.438976976303235e-06,8.0,5.0167198216814804e-05,4.353934336641477e-05,12.0,3.24758709249824e-05,6.123067065824718e-05,13.0,5.015619444471203e-05,4.355034713851754e-05,13.0,0.00013785197843726652,-4.4145436854036945e-05
與欲,43.0,0.000366307389825352,70.0,0.0002082407735049205,0.00015806661632043154,10.0,6.27089977710185e-05,0.0003035983920543335,84.0,0.0002273310964748768,0.00013897629335047522,93.0,0.00035880969871986303,7.4976911054889985e-06,2.0,2.120799668265638e-05,0.00034509939314269567
三解脫,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
欲取,2.0,1.703755301513265e-05,31.0,9.222091398075051e-05,-7.518336096561786e-05,8.0,5.0167198216814804e-05,-3.3129645201682155e-05,17.0,4.600748381039173e-05,-2.896993079525908e-05,35.0,0.00013503590812037858,-0.00011799835510524593,8.0,8.483198673062553e-05,-6.779443371549288e-05
佉,6.0,5.111265904539795e-05,64.0,0.00019039156434735583,-0.0001392789053019579,44.0,0.0002759195901924815,-0.00022480693114708354,100.0,0.00027063225770818664,-0.0002195195986627887,53.0,0.00020448294658228754,-0.0001533702875368896,8.0,8.483198673062553e-05,-3.371932768522758e-05
稱讚,1.0,8.518776507566325e-06,5.0,1.4874340964637177e-05,-6.3555644570708525e-06,2.0,1.2541799554203704e-05,-4.02302304663738e-06,15.0,4.059483865622799e-05,-3.207606214866167e-05,10.0,3.858168803439387e-05,-3.0062911526827547e-05,0.0,0.0,8.518776507566325e-06
疏,72.0,0.0006133519085447754,1.0,2.9748681929274358e-06,0.0006103770403518479,1.0,6.2708997771018505e-06,0.0006070810087676735,1.0,2.706322577081866e-06,0.0006106455859676935,12.0,4.629802564127265e-05,0.0005670538829035027,4.0,4.241599336531276e-05,0.0005709359151794627
常念,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,0.0,0.0,1.703755301513265e-05
論主,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
隨緣,12.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591
戒和尚,6.0,5.111265904539795e-05,4.0,1.189947277170974e-05,3.921318627368821e-05,1.0,6.2708997771018505e-06,4.4841759268296096e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05
楷定,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
心法,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
戒羯磨,11.0,9.370654158322957e-05,5.0,1.4874340964637177e-05,7.88322006185924e-05,7.0,4.389629843971296e-05,4.981024314351661e-05,9.0,2.43569031937368e-05,6.934963838949277e-05,4.0,1.543267521375755e-05,7.827386636947203e-05,0.0,0.0,9.370654158322957e-05
未來世,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,6.0,6.362399004796914e-05,-5.510521354040282e-05
後有,8.0,6.81502120605306e-05,19.0,5.6522495665621264e-05,1.1627716394909333e-05,9.0,5.643809799391666e-05,1.1712114066613935e-05,11.0,2.976954834790053e-05,3.838066371263007e-05,16.0,6.17307008550302e-05,6.4195112055003966e-06,10.0,0.00010603998341328192,-3.788977135275133e-05
願心,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
當分,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,0.0,0.0,2.5556329522698967e-05,8.0,2.1650580616654928e-05,3.905748906044039e-06,7.0,2.700718162407571e-05,-1.4508521013767439e-06,7.0,7.422798838929732e-05,-4.867165886659835e-05
邪見,15.0,0.00012778164761349486,25.0,7.437170482318588e-05,5.3409942790308974e-05,50.0,0.00031354498885509256,-0.0001857633412415977,87.0,0.0002354500642061224,-0.00010766841659262755,44.0,0.00016975942735133304,-4.197777973783819e-05,28.0,0.0002969119535571893,-0.00016913030594369443
堅法,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,1.2541799554203704e-05,-4.02302304663738e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,9.0,3.472351923095449e-05,-2.6204742723388165e-05,0.0,0.0,8.518776507566325e-06
邪行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06
院,34.0,0.00028963840125725496,0.0,0.0,0.00028963840125725496,0.0,0.0,0.00028963840125725496,0.0,0.0,0.00028963840125725496,30.0,0.00011574506410318162,0.00017389333715407332,0.0,0.0,0.00028963840125725496
阿摩勒,1.0,8.518776507566325e-06,6.0,1.7849209157564608e-05,-9.330432649998283e-06,3.0,1.8812699331305554e-05,-1.029392282373923e-05,17.0,4.600748381039173e-05,-3.7488707302825403e-05,11.0,4.243985683783326e-05,-3.3921080330266936e-05,4.0,4.241599336531276e-05,-3.389721685774644e-05
五百羅漢,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06
臘,12.0,0.00010222531809079591,13.0,3.867328650805666e-05,6.355203158273925e-05,4.0,2.5083599108407402e-05,7.71417189823885e-05,3.0,8.1189677312456e-06,9.410635035955031e-05,13.0,5.015619444471203e-05,5.2069123646083876e-05,26.0,0.00027570395687453303,-0.00017347863878373714
舍利弗,16.0,0.0001363004241210612,144.0,0.0004283810197815506,-0.0002920805956604894,127.0,0.0007964042716919351,-0.0006601038475708739,125.0,0.0003382903221352333,-0.0002019898980141721,170.0,0.0006558886965846957,-0.0005195882724636345,52.0,0.0005514079137490661,-0.00041510748962800487
浮囊,2.0,1.703755301513265e-05,2.0,5.9497363858548715e-06,1.1087816629277778e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,4.0,1.0825290308327464e-05,6.212262706805185e-06,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
萬,40.0,0.000340751060302653,61.0,0.00018146695976857356,0.00015928410053407942,22.0,0.00013795979509624074,0.00020279126520641224,39.0,0.00010554658050619278,0.0002352044797964602,17.0,6.558886965846958e-05,0.0002751621906441834,102.0,0.0010816078308154755,-0.0007408567705128225
衣珠,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
正食,8.0,6.81502120605306e-05,6.0,1.7849209157564608e-05,5.0301002902965986e-05,2.0,1.2541799554203704e-05,5.5608412506326894e-05,0.0,0.0,6.81502120605306e-05,50.0,0.00019290844017196937,-0.00012475822811143877,2.0,2.120799668265638e-05,4.694221537787421e-05
善見論,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
功德衣,24.0,0.00020445063618159182,97.0,0.0002885622147139612,-8.411157853236939e-05,0.0,0.0,0.00020445063618159182,9.0,2.43569031937368e-05,0.00018009373298785502,0.0,0.0,0.00020445063618159182,5.0,5.301999170664096e-05,0.00015143064447495087
劫火,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
破僧,15.0,0.00012778164761349486,86.0,0.00025583866459175943,-0.00012805701697826458,26.0,0.00016304339420464818,-3.526174659115332e-05,300.0,0.0008118967731245599,-0.0006841151255110651,82.0,0.00031636984188202974,-0.00018858819426853488,9.0,9.543598507195372e-05,3.234566254154114e-05
法成就,2.0,1.703755301513265e-05,31.0,9.222091398075051e-05,-7.518336096561786e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,24.0,6.49517418499648e-05,-4.7914188834832146e-05,62.0,0.00023920646581324198,-0.00022216891279810933,0.0,0.0,1.703755301513265e-05
罪行,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,19.0,5.1420128964555464e-05,-2.5863799441856497e-05,15.0,5.787253205159081e-05,-3.2316202528891844e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06
纏縛,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,3.0,3.181199502398457e-05,-2.3293218516418246e-05
修道,20.0,0.0001703755301513265,2.0,5.9497363858548715e-06,0.00016442579376547162,7.0,4.389629843971296e-05,0.00012647923171161353,0.0,0.0,0.0001703755301513265,5.0,1.9290844017196936e-05,0.00015108468613412955,1.0,1.060399834132819e-05,0.0001597715318099983
馬師,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,3.0,1.8812699331305554e-05,-1.029392282373923e-05,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,6.0,6.362399004796914e-05,-5.510521354040282e-05
化迹,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
四依,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05,10.0,6.27089977710185e-05,-3.077562218054228e-06,6.0,1.62379354624912e-05,4.339350009047307e-05,14.0,5.401436324815142e-05,5.61707230481285e-06,1.0,1.060399834132819e-05,4.902743721163608e-05
止持作犯,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
信女,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,3.0,1.8812699331305554e-05,-1.7751463161729049e-06,0.0,0.0,1.703755301513265e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,0.0,0.0,1.703755301513265e-05
心想,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,1.0,6.2708997771018505e-06,2.247876730464474e-06,19.0,5.1420128964555464e-05,-4.290135245698914e-05,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05
華色,2.0,1.703755301513265e-05,41.0,0.00012196959591002483,-0.00010493204289489218,19.0,0.00011914709576493518,-0.00010210954274980253,14.0,3.788851607914613e-05,-2.0850963064013478e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,0.0,0.0,1.703755301513265e-05
心性,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
如意寶,1.0,8.518776507566325e-06,6.0,1.7849209157564608e-05,-9.330432649998283e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
釋文,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
忉利,2.0,1.703755301513265e-05,7.0,2.0824077350492045e-05,-3.786524335359396e-06,5.0,3.135449888550926e-05,-1.4316945870376608e-05,17.0,4.600748381039173e-05,-2.896993079525908e-05,0.0,0.0,1.703755301513265e-05,8.0,8.483198673062553e-05,-6.779443371549288e-05
四事,13.0,0.00011074409459836223,40.0,0.00011899472771709742,-8.250633118735183e-06,8.0,5.0167198216814804e-05,6.057689638154743e-05,30.0,8.118967731245598e-05,2.955441728590625e-05,18.0,6.944703846190898e-05,4.1297056136453255e-05,11.0,0.00011664398175461008,-5.899887156247843e-06
誡勸,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
欲塵,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
聖賢,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
本寺,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,1.060399834132819e-05,1.4952331181370776e-05
禪帶,1.0,8.518776507566325e-06,5.0,1.4874340964637177e-05,-6.3555644570708525e-06,8.0,5.0167198216814804e-05,-4.164842170924848e-05,8.0,2.1650580616654928e-05,-1.3131804109088604e-05,1.0,3.858168803439388e-06,4.660607704126936e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
四一,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,9.0,2.43569031937368e-05,2.6755755851661148e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05
成實,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,1.0,6.2708997771018505e-06,2.7804206253163447e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
四上,5.0,4.259388253783162e-05,7.0,2.0824077350492045e-05,2.1769805187339578e-05,2.0,1.2541799554203704e-05,3.005208298362792e-05,4.0,1.0825290308327464e-05,3.176859222950416e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
鈍根,7.0,5.963143555296427e-05,2.0,5.9497363858548715e-06,5.36816991671094e-05,0.0,0.0,5.963143555296427e-05,7.0,1.8944258039573064e-05,4.0687177513391205e-05,2.0,7.716337606878775e-06,5.1915097946085494e-05,7.0,7.422798838929732e-05,-1.4596552836333048e-05
四主,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
心慧,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,3.858168803439388e-06,2.1698160719259578e-05,0.0,0.0,2.5556329522698967e-05
芥子,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,0.0,0.0,1.703755301513265e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,3.0,1.1574506410318166e-05,5.463046604814483e-06,3.0,3.181199502398457e-05,-1.4774442008851921e-05
理事,2.0,1.703755301513265e-05,3.0,8.924604578782306e-06,8.112948436350344e-06,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,3.0,1.1574506410318166e-05,5.463046604814483e-06,0.0,0.0,1.703755301513265e-05
光像,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
信鼓,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
心戒,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
前堂,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
心所,2.0,1.703755301513265e-05,5.0,1.4874340964637177e-05,2.163212050495472e-06,9.0,5.643809799391666e-05,-3.940054497878401e-05,1.0,2.706322577081866e-06,1.4331230438050783e-05,5.0,1.9290844017196936e-05,-2.2532910020642867e-06,2.0,2.120799668265638e-05,-4.170443667523732e-06
閻浮提,4.0,3.40751060302653e-05,46.0,0.00013684393687466201,-0.00010276883084439672,9.0,5.643809799391666e-05,-2.2362991963651364e-05,22.0,5.953909669580106e-05,-2.546399066553576e-05,11.0,4.243985683783326e-05,-8.364750807567963e-06,0.0,0.0,3.40751060302653e-05
觀自身,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
苦受,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,4.0,4.241599336531276e-05,-3.389721685774644e-05
他寶,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
義解,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
七日藥,29.0,0.0002470445187194234,9.0,2.677381373634692e-05,0.00022027070498307648,5.0,3.135449888550926e-05,0.00021569001983391415,94.0,0.0002543943222456954,-7.349803526272023e-06,16.0,6.17307008550302e-05,0.0001853138178643932,9.0,9.543598507195372e-05,0.00015160853364746968
常坐,5.0,4.259388253783162e-05,7.0,2.0824077350492045e-05,2.1769805187339578e-05,3.0,1.8812699331305554e-05,2.378118320652607e-05,5.0,1.353161288540933e-05,2.9062269652422293e-05,4.0,1.543267521375755e-05,2.7161207324074073e-05,0.0,0.0,4.259388253783162e-05
奉事,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,6.0,3.762539866261111e-05,-2.9106622155044784e-05,0.0,0.0,8.518776507566325e-06,4.0,1.543267521375755e-05,-6.9138987061912255e-06,0.0,0.0,8.518776507566325e-06
大千世界,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
本師,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
