word,num1804,freq1804,num1428,freq1428,freq_diff
攝衣界,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
四有,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
行相,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
四知,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
四維,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
制教,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
貪瞋,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
任運,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
轉變,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
法尼,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
法式,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
四身,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
僧護,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
四等,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
一夏,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
三道,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
正量部,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
說戒師,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
漉水袋,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
天壽,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
僧戒,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
五心,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
大事,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
綱維,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
天竺,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
僧相,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
慧命,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
我倒,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
藥草,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
世法,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
香爐,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
壽命,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
實者,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
撿挍,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
正行,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
四方僧物,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
地中,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05
入塔,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
兩舌,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
諂,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
空無,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
法輪,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
佛世,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
下衣,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
無相,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05
無慚,15.0,0.00012778164761349486,29.0,8.627117759489562e-05,4.151047001859924e-05
禪定,8.0,6.81502120605306e-05,9.0,2.677381373634692e-05,4.1376398324183673e-05
大眾,38.0,0.0003237135072875203,95.0,0.0002826124783281064,4.11010289594139e-05
說罪,9.0,7.666898856809692e-05,12.0,3.5698418315129216e-05,4.0970570252967706e-05
僧祇支,9.0,7.666898856809692e-05,12.0,3.5698418315129216e-05,4.0970570252967706e-05
燈,25.0,0.0002129694126891581,58.0,0.00017254235518979124,4.0427057499366865e-05
教行,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
悲心,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
正解,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
一佛,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
五生,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
長物,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
身戒,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
金剛,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
無始,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
可觀,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05
輕慢,6.0,5.111265904539795e-05,4.0,1.189947277170974e-05,3.921318627368821e-05
出息,6.0,5.111265904539795e-05,4.0,1.189947277170974e-05,3.921318627368821e-05
戒和尚,6.0,5.111265904539795e-05,4.0,1.189947277170974e-05,3.921318627368821e-05
佛子,6.0,5.111265904539795e-05,4.0,1.189947277170974e-05,3.921318627368821e-05
無學,7.0,5.963143555296427e-05,7.0,2.0824077350492045e-05,3.8807358202472224e-05
剃刀,7.0,5.963143555296427e-05,7.0,2.0824077350492045e-05,3.8807358202472224e-05
滅後,7.0,5.963143555296427e-05,7.0,2.0824077350492045e-05,3.8807358202472224e-05
誓,7.0,5.963143555296427e-05,7.0,2.0824077350492045e-05,3.8807358202472224e-05
心作,7.0,5.963143555296427e-05,7.0,2.0824077350492045e-05,3.8807358202472224e-05
作禮,15.0,0.00012778164761349486,30.0,8.924604578782306e-05,3.85356018256718e-05
知淨,8.0,6.81502120605306e-05,10.0,2.9748681929274354e-05,3.840153013125624e-05
阿練若,8.0,6.81502120605306e-05,10.0,2.9748681929274354e-05,3.840153013125624e-05
八法,9.0,7.666898856809692e-05,13.0,3.867328650805666e-05,3.799570206004026e-05
甘蔗,9.0,7.666898856809692e-05,13.0,3.867328650805666e-05,3.799570206004026e-05
過去,11.0,9.370654158322957e-05,19.0,5.6522495665621264e-05,3.7184045917608307e-05
行人,11.0,9.370654158322957e-05,19.0,5.6522495665621264e-05,3.7184045917608307e-05
色有,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
等心,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
等供,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
作善,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
覆肩衣,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
大會,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
方等,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
轉法輪,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05
陰,13.0,0.00011074409459836223,25.0,7.437170482318588e-05,3.637238977517635e-05
同學,6.0,5.111265904539795e-05,5.0,1.4874340964637177e-05,3.6238318080760774e-05
一身,6.0,5.111265904539795e-05,5.0,1.4874340964637177e-05,3.6238318080760774e-05
石,94.0,0.0008007649917112343,257.0,0.0007645411255823508,3.622386612888351e-05
四依,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05
修善,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05
入定,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05
歸依僧,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05
鍵,7.0,5.963143555296427e-05,8.0,2.3798945543419486e-05,3.5832490009544786e-05
佛教,15.0,0.00012778164761349486,31.0,9.222091398075051e-05,3.556073363274435e-05
有想,8.0,6.81502120605306e-05,11.0,3.2723550122201785e-05,3.542666193832881e-05
禮敬,8.0,6.81502120605306e-05,11.0,3.2723550122201785e-05,3.542666193832881e-05
壞色,16.0,0.0001363004241210612,34.0,0.0001011455185595328,3.515490556152839e-05
風,47.0,0.00040038249585561716,123.0,0.00036590878773007455,3.447370812554261e-05
五逆,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
遮惡,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
惡緣,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
調度,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
罪報,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
戒心,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
勝行,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
攝論,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
道緣,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
名義,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
正中,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
毘婆沙,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
事懺,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
作無作,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
一識,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
支提,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
銅鉢,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
三世佛,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
一相,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
名相,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
大疏,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
裙,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
威儀師,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
正說,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
實相,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
善處,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
高僧,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
六作,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
外緣,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
本師,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
儀軌,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
成實,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
悅眾,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
經卷,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
大意,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
入滅,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
斷食,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
二護,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
解脫道論,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
佛堂,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
事識,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
禪師,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
深防,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
一中,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
苦海,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
按摩,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
生報,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
總別,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
結集,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
磬,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
八重,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
攝受,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
前生,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
善性,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
教相,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
因明,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
賢愚經,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
小法,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
別受,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
三懺,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
化生,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
通行,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
依他,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
五觀,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
即非,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
生滅,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
六入,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
七僧,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
寺主,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
罪業,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
義立,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
六親,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
塵沙,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
遮戒,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
二業,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
六行,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
寫經,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
三身,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
義意,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
無盡財,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
入堂,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
功用,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
自力,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
大門,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
後安居,12.0,0.00010222531809079591,23.0,6.842196843733101e-05,3.38033496534649e-05
尼師壇,12.0,0.00010222531809079591,23.0,6.842196843733101e-05,3.38033496534649e-05
有相,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
污染,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
小行,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
苦行,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
持淨,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
正業,5.0,4.259388253783162e-05,3.0,8.924604578782306e-06,3.366927795904932e-05
偈,42.0,0.00035778861331778566,109.0,0.00032426063302909045,3.352798028869521e-05
釋迦,6.0,5.111265904539795e-05,6.0,1.7849209157564608e-05,3.3263449887833337e-05
拔濟,6.0,5.111265904539795e-05,6.0,1.7849209157564608e-05,3.3263449887833337e-05
皮衣,6.0,5.111265904539795e-05,6.0,1.7849209157564608e-05,3.3263449887833337e-05
經法,6.0,5.111265904539795e-05,6.0,1.7849209157564608e-05,3.3263449887833337e-05
尸羅,7.0,5.963143555296427e-05,9.0,2.677381373634692e-05,3.285762181661735e-05
安居竟,15.0,0.00012778164761349486,32.0,9.519578217367792e-05,3.258586543981694e-05
白和,8.0,6.81502120605306e-05,12.0,3.5698418315129216e-05,3.245179374540138e-05
修行,9.0,7.666898856809692e-05,15.0,4.462302289391153e-05,3.2045965674185394e-05
沙彌戒,9.0,7.666898856809692e-05,15.0,4.462302289391153e-05,3.2045965674185394e-05
弓,10.0,8.518776507566325e-05,18.0,5.354762747269384e-05,3.1640137602969406e-05
三法,25.0,0.0002129694126891581,61.0,0.00018146695976857356,3.150245292058454e-05
四生,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
七大,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
八齋,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
三多,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
樂著,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
聖行,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
法入,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
功力,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
壞相,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
思量,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
欲界,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
世論,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
色心,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
三聚,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
專心,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05
犍,12.0,0.00010222531809079591,24.0,7.139683663025843e-05,3.082848146053748e-05
引導,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
錫杖,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
二因,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
長養,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
擯出,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
法行,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
三行,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
用心,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
二邊,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05
身命,6.0,5.111265904539795e-05,7.0,2.0824077350492045e-05,3.0288581694905902e-05
得脫,6.0,5.111265904539795e-05,7.0,2.0824077350492045e-05,3.0288581694905902e-05
八難,6.0,5.111265904539795e-05,7.0,2.0824077350492045e-05,3.0288581694905902e-05
文句,6.0,5.111265904539795e-05,7.0,2.0824077350492045e-05,3.0288581694905902e-05
義,285.0,0.0024278513046564025,806.0,0.002397743763499513,3.0107541156889402e-05
行一,7.0,5.963143555296427e-05,10.0,2.9748681929274354e-05,2.9882753623689918e-05
開解,7.0,5.963143555296427e-05,10.0,2.9748681929274354e-05,2.9882753623689918e-05
滅法,7.0,5.963143555296427e-05,10.0,2.9748681929274354e-05,2.9882753623689918e-05
善男子,9.0,7.666898856809692e-05,16.0,4.759789108683897e-05,2.907109748125795e-05
彈指,9.0,7.666898856809692e-05,16.0,4.759789108683897e-05,2.907109748125795e-05
慈心,17.0,0.00014481920062862748,39.0,0.00011601985952416997,2.8799341104457512e-05
聖眾,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
善神,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
怨賊,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
三周,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
覺者,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
自性,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
多貪,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
法義,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
權,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
一觸,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
化教,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
三過,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05
廣說,19.0,0.00016185675364376015,45.0,0.0001338690686817346,2.7987684962025563e-05
最後,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
惡口,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
無貪,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
稱名,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
許可,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
諸有,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
佛事,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
虛妄,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
焰,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
成道,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05
菩薩,29.0,0.0002470445187194234,74.0,0.00022014024627663018,2.6904272442793218e-05
見者,16.0,0.0001363004241210612,37.0,0.00011007012313831509,2.6230300982746103e-05
中安居,9.0,7.666898856809692e-05,17.0,5.05727592797664e-05,2.609622928833052e-05
父母,61.0,0.0005196453669615458,166.0,0.0004938281200259542,2.5817246935591577e-05
乘戒,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
口和,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
凡情,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
四事供養,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
無求,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
夏末,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
開法,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
淨剎,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
出體,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三解脫,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
內凡,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
同分,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
像末,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
墮負,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
二諦,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
在家出家,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
策修,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
存略,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三十捨墮,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三門,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
制門,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
藥食,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
賢善,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
四攝,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
六和,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
聖賢,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
凡愚,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
本寺,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三通,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
捨身,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
六趣,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
有解,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
四主,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
藏六,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
火葬,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
心慧,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
槃陀,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
四律,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
憐愍,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
罪行,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
聽教,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
五指,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
會通,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
打鐘,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
十師,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
五百羅漢,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
遺教,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三教,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
餘習,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
染淨,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
二入,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三佛,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
梯隥,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
六道,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
福分,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
律宗,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
法被,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
像運,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
辨體,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
毘奈耶,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
貪染,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
一緣,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
旛,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
三於,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
直說,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
道意,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
染法,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
師子國,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
